key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:21,layout,weight,5000,22617,2026,3333,mean_map,599650.0,50000.0
layout:21,layout,weight,5000,22617,2026,3333,mean_ring,556600.0,50000.0
layout:21,layout,weight,5000,22617,2026,3333,std_binary,1100000.0,0.0
layout:22,layout,destination,5000,22617,2026,1666,binary,1128550.0,0.0
layout:22,layout,destination,5000,22617,2026,1666,caliber,1068000.0,72200.0
layout:22,layout,destination,5000,22617,2026,1666,degree4,1254600.0,299400.0
layout:22,layout,destination,5000,22617,2026,1666,fourary,1164600.0,0.0
layout:22,layout,destination,5000,22617,2026,1666,max_maxdegree,715150.0,94400.0
layout:22,layout,destination,5000,22617,2026,1666,mean_degree,695950.0,40700.0
layout:22,layout,destination,5000,22617,2026,1666,mean_map,790650.0,40700.0
layout:22,layout,destination,5000,22617,2026,1666,mean_ring,724150.0,40700.0
layout:22,layout,destination,5000,22617,2026,1666,std_binary,1102950.0,0.0
layout:22,layout,destination,5000,22617,2026,3333,binary,1135650.0,0.0
layout:22,layout,destination,5000,22617,2026,3333,caliber,1048100.0,72200.0
layout:22,layout,destination,5000,22617,2026,3333,degree4,1306150.0,299400.0
layout:22,layout,destination,5000,22617,2026,3333,fourary,1154350.0,0.0
layout:22,layout,destination,5000,22617,2026,3333,max_maxdegree,705100.0,94400.0
layout:22,layout,destination,5000,22617,2026,3333,mean_degree,712550.0,40700.0
layout:22,layout,destination,5000,22617,2026,3333,mean_map,784350.0,40700.0
layout:22,layout,destination,5000,22617,2026,3333,mean_ring,739850.0,40700.0
layout:22,layout,destination,5000,22617,2026,3333,std_binary,1118750.0,0.0
layout:23,layout,random,5000,22617,2026,1666,binary,1144950.0,0.0
layout:23,layout,random,5000,22617,2026,1666,caliber,1002000.0,72100.0
layout:23,layout,random,5000,22617,2026,1666,degree4,1390000.0,276200.0
layout:23,layout,random,5000,22617,2026,1666,fourary,1089050.0,0.0
layout:23,layout,random,5000,22617,2026,1666,max_maxdegree,703600.0,81700.0
layout:23,layout,random,5000,22617,2026,1666,mean_degree,699050.0,53200.0
layout:23,layout,random,5000,22617,2026,1666,mean_map,767450.0,53200.0
layout:23,layout,random,5000,22617,2026,1666,mean_ring,713750.0,53200.0
