family,seed,source,rate,arm,null_seed,admitted,potential_work,pushes,pops,comparisons,scouts,scout_scans,scout_yield,field_ns
sparse,42,333,0.5,vertex_permutation,86,2285,10301,1557,1557,26938,378,1689,667,31715000
sparse,42,666,0.5,vertex_permutation,86,2285,10301,1540,1540,26607,380,1627,646,31715000
sparse,42,333,0.5,weight_permutation,86,2285,12574,1629,1629,28423,353,1934,765,31715000
sparse,42,666,0.5,weight_permutation,86,2285,12574,1609,1609,28083,359,1995,755,31715000
sparse,42,333,0.05,vertex_permutation,87,228,1081,1426,1426,23720,58,299,124,31715000
sparse,42,666,0.05,vertex_permutation,87,228,1081,1408,1408,23290,61,274,99,31715000
sparse,42,333,0.05,weight_permutation,87,228,1328,1440,1440,24047,54,322,148,31715000
sparse,42,666,0.05,weight_permutation,87,228,1328,1431,1431,23901,54,330,153,31715000
sparse,42,333,0.1,vertex_permutation,87,457,2204,1449,1449,24363,106,524,231,31715000
sparse,42,666,0.1,vertex_permutation,87,457,2204,1458,1458,24532,110,494,222,31715000
sparse,42,333,0.1,weight_permutation,87,457,2651,1465,1465,24626,100,574,244,31715000
sparse,42,666,0.1,weight_permutation,87,457,2651,1465,1465,24665,94,561,254,31715000
sparse,42,333,0.25,vertex_permutation,87,1142,5280,1533,1533,26171,227,1055,444,31715000
sparse,42,666,0.25,vertex_permutation,87,1142,5280,1519,1519,25894,229,1035,433,31715000
sparse,42,333,0.25,weight_permutation,87,1142,6490,1545,1545,26467,219,1238,477,31715000
sparse,42,666,0.25,weight_permutation,87,1142,6490,1516,1516,25904,205,1192,471,31715000
sparse,42,333,0.5,vertex_permutation,87,2285,10736,1586,1586,27595,363,1685,687,31715000
sparse,42,666,0.5,vertex_permutation,87,2285,10736,1593,1593,27730,379,1767,711,31715000
sparse,42,333,0.5,weight_permutation,87,2285,12495,1627,1627,28303,357,1909,767,31715000
sparse,42,666,0.5,weight_permutation,87,2285,12495,1617,1617,28240,361,1959,738,31715000
sparse,42,333,0.05,vertex_permutation,88,228,1102,1426,1426,23771,67,301,129,31715000
sparse,42,666,0.05,vertex_permutation,88,228,1102,1413,1413,23428,62,294,130,31715000
sparse,42,333,0.05,weight_permutation,88,228,1265,1423,1423,23787,53,288,148,31715000
sparse,42,666,0.05,weight_permutation,88,228,1265,1415,1415,23599,59,317,128,31715000
sparse,42,333,0.1,vertex_permutation,88,457,2221,1470,1470,24816,120,539,229,31715000
sparse,42,666,0.1,vertex_permutation,88,457,2221,1427,1427,23908,100,474,216,31715000
sparse,42,333,0.1,weight_permutation,88,457,2531,1436,1436,24148,97,529,219,31715000
sparse,42,666,0.1,weight_permutation,88,457,2531,1465,1465,24713,112,620,256,31715000
sparse,42,333,0.25,vertex_permutation,88,1142,5292,1569,1569,27039,240,1062,467,31715000
sparse,42,666,0.25,vertex_permutation,88,1142,5292,1509,1509,25788,219,975,417,31715000
sparse,42,333,0.25,weight_permutation,88,1142,6424,1515,1515,25895,212,1157,453,31715000
sparse,42,666,0.25,weight_permutation,88,1142,6424,1530,1530,26138,221,1247,523,31715000
sparse,42,333,0.5,vertex_permutation,88,2285,10524,1586,1586,27582,387,1650,684,31715000
sparse,42,666,0.5,vertex_permutation,88,2285,10524,1572,1572,27100,363,1630,642,31715000
sparse,42,333,0.5,weight_permutation,88,2285,12513,1658,1658,29014,358,1956,813,31715000
sparse,42,666,0.5,weight_permutation,88,2285,12513,1602,1602,27779,349,1892,745,31715000
sparse,42,333,0.05,vertex_permutation,89,228,1080,1406,1406,23250,49,225,76,31715000
sparse,42,666,0.05,vertex_permutation,89,228,1080,1417,1417,23536,53,248,116,31715000
sparse,42,333,0.05,weight_permutation,89,228,1336,1417,1417,23564,46,266,119,31715000
sparse,42,666,0.05,weight_permutation,89,228,1336,1425,1425,23803,48,296,148,31715000
sparse,42,333,0.1,vertex_permutation,89,457,2147,1456,1456,24475,103,496,193,31715000
sparse,42,666,0.1,vertex_permutation,89,457,2147,1428,1428,23868,106,495,192,31715000
sparse,42,333,0.1,weight_permutation,89,457,2631,1434,1434,23938,90,511,196,31715000
sparse,42,666,0.1,weight_permutation,89,457,2631,1484,1484,25102,101,584,246,31715000
sparse,42,333,0.25,vertex_permutation,89,1142,5211,1506,1506,25685,220,1021,409,31715000
sparse,42,666,0.25,vertex_permutation,89,1142,5211,1504,1504,25622,216,932,402,31715000
sparse,42,333,0.25,weight_permutation,89,1142,6481,1537,1537,26471,208,1171,481,31715000
sparse,42,666,0.25,weight_permutation,89,1142,6481,1537,1537,26307,197,1135,446,31715000
sparse,42,333,0.5,vertex_permutation,89,2285,10430,1536,1536,26482,360,1633,648,31715000
sparse,42,666,0.5,vertex_permutation,89,2285,10430,1557,1557,26872,372,1641,656,31715000
sparse,42,333,0.5,weight_permutation,89,2285,12672,1645,1645,28762,338,1861,785,31715000
sparse,42,666,0.5,weight_permutation,89,2285,12672,1612,1612,28046,361,1968,745,31715000
sparse,42,333,0.05,vertex_permutation,90,228,989,1422,1422,23677,56,260,106,31715000
sparse,42,666,0.05,vertex_permutation,90,228,989,1437,1437,23955,57,253,113,31715000
sparse,42,333,0.05,weight_permutation,90,228,1249,1422,1422,23636,51,292,143,31715000
sparse,42,666,0.05,weight_permutation,90,228,1249,1428,1428,23792,51,301,127,31715000
sparse,42,333,0.1,vertex_permutation,90,457,1993,1453,1453,24457,108,457,198,31715000
sparse,42,666,0.1,vertex_permutation,90,457,1993,1470,1470,24858,107,493,219,31715000
sparse,42,333,0.1,weight_permutation,90,457,2544,1462,1462,24569,94,542,244,31715000
sparse,42,666,0.1,weight_permutation,90,457,2544,1453,1453,24413,94,555,223,31715000
sparse,42,333,0.25,vertex_permutation,90,1142,5159,1553,1553,26733,237,1066,446,31715000
sparse,42,666,0.25,vertex_permutation,90,1142,5159,1532,1532,26137,219,990,440,31715000
sparse,42,333,0.25,weight_permutation,90,1142,6360,1556,1556,26823,219,1192,501,31715000
sparse,42,666,0.25,weight_permutation,90,1142,6360,1508,1508,25773,197,1117,449,31715000
sparse,42,333,0.5,vertex_permutation,90,2285,10501,1612,1612,28116,397,1791,722,31715000
sparse,42,666,0.5,vertex_permutation,90,2285,10501,1625,1625,28239,391,1794,700,31715000
sparse,42,333,0.5,weight_permutation,90,2285,12658,1632,1632,28463,356,1956,802,31715000
sparse,42,666,0.5,weight_permutation,90,2285,12658,1611,1611,28153,361,1964,765,31715000
sparse,42,333,0.05,vertex_permutation,91,228,1060,1446,1446,24207,59,271,131,31715000
sparse,42,666,0.05,vertex_permutation,91,228,1060,1415,1415,23492,57,298,95,31715000
sparse,42,333,0.05,weight_permutation,91,228,1265,1425,1425,23615,52,285,137,31715000
sparse,42,666,0.05,weight_permutation,91,228,1265,1429,1429,23812,51,286,119,31715000
sparse,42,333,0.1,vertex_permutation,91,457,2108,1463,1463,24613,106,480,214,31715000
sparse,42,666,0.1,vertex_permutation,91,457,2108,1441,1441,24264,105,524,180,31715000
sparse,42,333,0.1,weight_permutation,91,457,2484,1453,1453,24407,96,521,212,31715000
sparse,42,666,0.1,weight_permutation,91,457,2484,1485,1485,25158,94,529,236,31715000
sparse,42,333,0.25,vertex_permutation,91,1142,5226,1544,1544,26559,228,1048,427,31715000
sparse,42,666,0.25,vertex_permutation,91,1142,5226,1495,1495,25541,212,983,364,31715000
sparse,42,333,0.25,weight_permutation,91,1142,6413,1570,1570,26945,208,1172,523,31715000
sparse,42,666,0.25,weight_permutation,91,1142,6413,1552,1552,26725,208,1209,500,31715000
sparse,42,333,0.5,vertex_permutation,91,2285,10271,1621,1621,28162,389,1764,694,31715000
sparse,42,666,0.5,vertex_permutation,91,2285,10271,1581,1581,27444,380,1708,641,31715000
sparse,42,333,0.5,weight_permutation,91,2285,12503,1608,1608,27962,351,1904,751,31715000
sparse,42,666,0.5,weight_permutation,91,2285,12503,1604,1604,27887,359,1995,762,31715000
sparse,42,333,0.05,vertex_permutation,92,228,1025,1435,1435,23921,57,258,115,31715000
sparse,42,666,0.05,vertex_permutation,92,228,1025,1422,1422,23674,57,249,122,31715000
sparse,42,333,0.05,weight_permutation,92,228,1306,1429,1429,23863,52,298,124,31715000
sparse,42,666,0.05,weight_permutation,92,228,1306,1413,1413,23511,53,278,128,31715000
sparse,42,333,0.1,vertex_permutation,92,457,2065,1479,1479,24966,107,475,224,31715000
sparse,42,666,0.1,vertex_permutation,92,457,2065,1459,1459,24432,106,467,225,31715000
sparse,42,333,0.1,weight_permutation,92,457,2567,1492,1492,25164,105,576,252,31715000
sparse,42,666,0.1,weight_permutation,92,457,2567,1455,1455,24519,98,550,228,31715000
sparse,42,333,0.25,vertex_permutation,92,1142,5289,1549,1549,26691,235,1055,432,31715000
sparse,42,666,0.25,vertex_permutation,92,1142,5289,1537,1537,26458,225,1023,449,31715000
sparse,42,333,0.25,weight_permutation,92,1142,6526,1592,1592,27459,217,1261,534,31715000
sparse,42,666,0.25,weight_permutation,92,1142,6526,1527,1527,26265,211,1207,484,31715000
sparse,42,333,0.5,vertex_permutation,92,2285,10622,1567,1567,27234,375,1686,677,31715000
sparse,42,666,0.5,vertex_permutation,92,2285,10622,1577,1577,27283,382,1735,684,31715000
sparse,42,333,0.5,weight_permutation,92,2285,12496,1667,1667,29241,348,1969,791,31715000
sparse,42,666,0.5,weight_permutation,92,2285,12496,1610,1610,28109,354,1961,767,31715000
sparse,42,333,0.05,vertex_permutation,93,228,975,1422,1422,23723,67,244,101,31715000
sparse,42,666,0.05,vertex_permutation,93,228,975,1439,1439,24086,60,257,124,31715000
sparse,42,333,0.05,weight_permutation,93,228,1231,1448,1448,24278,60,319,185,31715000
sparse,42,666,0.05,weight_permutation,93,228,1231,1450,1450,24309,54,303,144,31715000
sparse,42,333,0.1,vertex_permutation,93,457,2038,1463,1463,24723,114,484,214,31715000
sparse,42,666,0.1,vertex_permutation,93,457,2038,1477,1477,24868,104,484,225,31715000
sparse,42,333,0.1,weight_permutation,93,457,2549,1484,1484,25053,99,535,275,31715000
sparse,42,666,0.1,weight_permutation,93,457,2549,1467,1467,24788,93,521,250,31715000
sparse,42,333,0.25,vertex_permutation,93,1142,5249,1516,1516,25902,222,1024,444,31715000
sparse,42,666,0.25,vertex_permutation,93,1142,5249,1526,1526,26090,216,1012,462,31715000
sparse,42,333,0.25,weight_permutation,93,1142,6400,1549,1549,26657,213,1158,509,31715000
sparse,42,666,0.25,weight_permutation,93,1142,6400,1518,1518,26036,201,1109,463,31715000
sparse,42,333,0.5,vertex_permutation,93,2285,10433,1578,1578,27378,376,1693,698,31715000
sparse,42,666,0.5,vertex_permutation,93,2285,10433,1589,1589,27666,397,1713,663,31715000
sparse,42,333,0.5,weight_permutation,93,2285,12565,1617,1617,28117,340,1838,787,31715000
sparse,42,666,0.5,weight_permutation,93,2285,12565,1564,1564,27133,339,1828,742,31715000
sparse,42,333,0.05,vertex_permutation,94,228,1077,1423,1423,23748,55,270,116,31715000
sparse,42,666,0.05,vertex_permutation,94,228,1077,1415,1415,23515,56,261,123,31715000
sparse,42,333,0.05,weight_permutation,94,228,1259,1402,1402,23250,43,249,111,31715000
sparse,42,666,0.05,weight_permutation,94,228,1259,1408,1408,23432,47,251,130,31715000
sparse,42,333,0.1,vertex_permutation,94,457,2154,1455,1455,24487,97,455,202,31715000
sparse,42,666,0.1,vertex_permutation,94,457,2154,1466,1466,24750,107,496,231,31715000
sparse,42,333,0.1,weight_permutation,94,457,2560,1475,1475,24782,97,558,265,31715000
sparse,42,666,0.1,weight_permutation,94,457,2560,1459,1459,24563,95,540,232,31715000
sparse,42,333,0.25,vertex_permutation,94,1142,5264,1548,1548,26651,210,966,452,31715000
sparse,42,666,0.25,vertex_permutation,94,1142,5264,1514,1514,25853,215,959,386,31715000
sparse,42,333,0.25,weight_permutation,94,1142,6476,1541,1541,26370,209,1119,478,31715000
sparse,42,666,0.25,weight_permutation,94,1142,6476,1521,1521,25942,209,1155,483,31715000
sparse,42,333,0.5,vertex_permutation,94,2285,10745,1608,1608,28063,363,1660,701,31715000
sparse,42,666,0.5,vertex_permutation,94,2285,10745,1578,1578,27412,369,1726,649,31715000
sparse,42,333,0.5,weight_permutation,94,2285,12377,1625,1625,28329,354,1871,769,31715000
sparse,42,666,0.5,weight_permutation,94,2285,12377,1597,1597,27729,352,1919,773,31715000
sparse,42,333,0.05,vertex_permutation,95,228,989,1405,1405,23270,61,275,110,31715000
sparse,42,666,0.05,vertex_permutation,95,228,989,1388,1388,22874,52,228,103,31715000
sparse,42,333,0.05,weight_permutation,95,228,1284,1414,1414,23497,49,266,138,31715000
sparse,42,666,0.05,weight_permutation,95,228,1284,1428,1428,23796,54,308,152,31715000
sparse,42,333,0.1,vertex_permutation,95,457,2068,1435,1435,24062,103,478,211,31715000
sparse,42,666,0.1,vertex_permutation,95,457,2068,1438,1438,24050,107,463,208,31715000
sparse,42,333,0.1,weight_permutation,95,457,2542,1462,1462,24597,91,529,237,31715000
sparse,42,666,0.1,weight_permutation,95,457,2542,1450,1450,24427,92,520,253,31715000
sparse,42,333,0.25,vertex_permutation,95,1142,5211,1506,1506,25692,220,1023,451,31715000
sparse,42,666,0.25,vertex_permutation,95,1142,5211,1528,1528,26098,231,1027,455,31715000
sparse,42,333,0.25,weight_permutation,95,1142,6270,1550,1550,26679,207,1164,502,31715000
sparse,42,666,0.25,weight_permutation,95,1142,6270,1533,1533,26304,201,1084,478,31715000
sparse,42,333,0.5,vertex_permutation,95,2285,10451,1640,1640,28693,379,1758,775,31715000
sparse,42,666,0.5,vertex_permutation,95,2285,10451,1570,1570,27115,361,1640,671,31715000
sparse,42,333,0.5,weight_permutation,95,2285,12379,1610,1610,28004,349,1878,768,31715000
sparse,42,666,0.5,weight_permutation,95,2285,12379,1596,1596,27661,355,1931,750,31715000
sparse,42,333,0.05,vertex_permutation,96,228,1070,1420,1420,23552,47,255,101,31715000
sparse,42,666,0.05,vertex_permutation,96,228,1070,1427,1427,23845,55,267,99,31715000
sparse,42,333,0.05,weight_permutation,96,228,1293,1437,1437,24065,51,297,146,31715000
sparse,42,666,0.05,weight_permutation,96,228,1293,1432,1432,23789,53,312,123,31715000
sparse,42,333,0.1,vertex_permutation,96,457,2210,1452,1452,24333,93,497,217,31715000
sparse,42,666,0.1,vertex_permutation,96,457,2210,1455,1455,24366,97,474,181,31715000
sparse,42,333,0.1,weight_permutation,96,457,2666,1472,1472,24781,90,540,268,31715000
sparse,42,666,0.1,weight_permutation,96,457,2666,1466,1466,24573,93,574,213,31715000
sparse,42,333,0.25,vertex_permutation,96,1142,5343,1530,1530,26285,221,1028,451,31715000
sparse,42,666,0.25,vertex_permutation,96,1142,5343,1533,1533,26258,228,1029,383,31715000
sparse,42,333,0.25,weight_permutation,96,1142,6530,1569,1569,27091,205,1196,520,31715000
sparse,42,666,0.25,weight_permutation,96,1142,6530,1531,1531,26176,199,1182,442,31715000
sparse,42,333,0.5,vertex_permutation,96,2285,10544,1561,1561,27007,386,1688,678,31715000
sparse,42,666,0.5,vertex_permutation,96,2285,10544,1583,1583,27413,380,1751,670,31715000
sparse,42,333,0.5,weight_permutation,96,2285,12690,1653,1653,28921,353,1976,785,31715000
sparse,42,666,0.5,weight_permutation,96,2285,12690,1605,1605,27977,354,2013,773,31715000
sparse,42,333,0.05,vertex_permutation,97,228,1041,1427,1427,23816,56,248,123,31715000
sparse,42,666,0.05,vertex_permutation,97,228,1041,1439,1439,24142,58,254,123,31715000
sparse,42,333,0.05,weight_permutation,97,228,1314,1428,1428,23843,50,286,141,31715000
sparse,42,666,0.05,weight_permutation,97,228,1314,1418,1418,23611,48,285,141,31715000
sparse,42,333,0.1,vertex_permutation,97,457,2078,1453,1453,24503,106,492,218,31715000
sparse,42,666,0.1,vertex_permutation,97,457,2078,1482,1482,25017,107,495,225,31715000
sparse,42,333,0.1,weight_permutation,97,457,2574,1452,1452,24432,85,470,227,31715000
sparse,42,666,0.1,weight_permutation,97,457,2574,1473,1473,24794,94,535,239,31715000
sparse,42,333,0.25,vertex_permutation,97,1142,5158,1554,1554,26854,241,1089,468,31715000
sparse,42,666,0.25,vertex_permutation,97,1142,5158,1551,1551,26568,222,1007,447,31715000
sparse,42,333,0.25,weight_permutation,97,1142,6349,1526,1526,26113,192,1064,466,31715000
sparse,42,666,0.25,weight_permutation,97,1142,6349,1546,1546,26591,200,1111,498,31715000
sparse,42,333,0.5,vertex_permutation,97,2285,10381,1625,1625,28248,386,1752,706,31715000
sparse,42,666,0.5,vertex_permutation,97,2285,10381,1615,1615,28041,384,1740,682,31715000
sparse,42,333,0.5,weight_permutation,97,2285,12482,1622,1622,28306,354,1954,790,31715000
sparse,42,666,0.5,weight_permutation,97,2285,12482,1592,1592,27622,356,1948,755,31715000
sparse,42,333,0.05,vertex_permutation,98,228,1033,1436,1436,24052,63,264,117,31715000
sparse,42,666,0.05,vertex_permutation,98,228,1033,1429,1429,23855,50,243,147,31715000
sparse,42,333,0.05,weight_permutation,98,228,1309,1421,1421,23762,56,305,144,31715000
sparse,42,666,0.05,weight_permutation,98,228,1309,1428,1428,23864,57,327,146,31715000
sparse,42,333,0.1,vertex_permutation,98,457,2016,1465,1465,24663,106,459,212,31715000
sparse,42,666,0.1,vertex_permutation,98,457,2016,1473,1473,24929,95,442,240,31715000
sparse,42,333,0.1,weight_permutation,98,457,2608,1466,1466,24680,94,521,250,31715000
sparse,42,666,0.1,weight_permutation,98,457,2608,1469,1469,24759,96,538,249,31715000
sparse,42,333,0.25,vertex_permutation,98,1142,5226,1557,1557,26697,220,1003,431,31715000
sparse,42,666,0.25,vertex_permutation,98,1142,5226,1528,1528,26176,225,1046,425,31715000
sparse,42,333,0.25,weight_permutation,98,1142,6443,1517,1517,25972,205,1129,459,31715000
sparse,42,666,0.25,weight_permutation,98,1142,6443,1540,1540,26491,205,1178,476,31715000
sparse,42,333,0.5,vertex_permutation,98,2285,10672,1600,1600,27867,369,1710,688,31715000
sparse,42,666,0.5,vertex_permutation,98,2285,10672,1596,1596,27722,370,1720,700,31715000
sparse,42,333,0.5,weight_permutation,98,2285,12582,1599,1599,27880,339,1834,729,31715000
sparse,42,666,0.5,weight_permutation,98,2285,12582,1609,1609,28059,351,1944,750,31715000
sparse,42,333,0.05,vertex_permutation,99,228,1058,1423,1423,23654,62,274,128,31715000
sparse,42,666,0.05,vertex_permutation,99,228,1058,1433,1433,24000,57,274,143,31715000
sparse,42,333,0.05,weight_permutation,99,228,1271,1448,1448,24338,48,265,146,31715000
sparse,42,666,0.05,weight_permutation,99,228,1271,1444,1444,24244,56,311,157,31715000
sparse,42,333,0.1,vertex_permutation,99,457,2150,1465,1465,24672,106,477,211,31715000
sparse,42,666,0.1,vertex_permutation,99,457,2150,1476,1476,24991,112,499,232,31715000
sparse,42,333,0.1,weight_permutation,99,457,2642,1475,1475,24887,94,556,246,31715000
sparse,42,666,0.1,weight_permutation,99,457,2642,1451,1451,24398,97,554,234,31715000
sparse,42,333,0.25,vertex_permutation,99,1142,5246,1551,1551,26685,232,1045,443,31715000
sparse,42,666,0.25,vertex_permutation,99,1142,5246,1537,1537,26379,224,1023,431,31715000
sparse,42,333,0.25,weight_permutation,99,1142,6504,1569,1569,27094,214,1206,516,31715000
sparse,42,666,0.25,weight_permutation,99,1142,6504,1533,1533,26282,210,1180,477,31715000
sparse,42,333,0.5,vertex_permutation,99,2285,10544,1569,1569,27218,372,1683,676,31715000
sparse,42,666,0.5,vertex_permutation,99,2285,10544,1618,1618,28183,372,1751,701,31715000
sparse,42,333,0.5,weight_permutation,99,2285,12457,1652,1652,28999,365,1996,808,31715000
sparse,42,666,0.5,weight_permutation,99,2285,12457,1603,1603,27835,336,1878,756,31715000
clustered,42,333,0.05,never,-1,0,0,2426,2426,39845,0,0,0,574728100
clustered,42,666,0.05,never,-1,0,0,2413,2413,38908,0,0,0,574728100
clustered,42,333,0.05,low,-1,1253,30818,2628,2628,44416,88,2130,399,574728100
clustered,42,666,0.05,low,-1,1253,30818,2590,2590,43469,66,1592,402,574728100
clustered,42,333,0.05,high,-1,1253,30467,2925,2925,51543,84,2083,680,574728100
